File,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72
constant_1,0.03521000163454698,0.0196749453263573,0.01604973102021913,6.6792263159617e-4,-0.00816045214188667,0.02241361310789542,-0.00972419099052761,0.02088208226786758,-6.8829189539411e-4,0.00553225082423095,0.01032104851901166,0.01411839032487134,0.01505371149076949,0.01675436168083407,-0.00345033883616128,-0.00952805556571435,0.00908586807735084,0.01580877208701314,0.02777839891882905,-0.00196155925961189,0.0125457000726806,0.0210634096157013,0.02059329866647594,-0.0036818070479477,0.04590340951732801
constant_2,0.04877058288163816,0.02655084617471041,0.02472506583330505,0.03247960203176349,0.0049653077594869,0.03514638418623515,0.0162815087373908,0.04634007858618353,0.03293516125672942,0.04203811682486165,0.0288481348298988,0.01923089558451828,0.03288989610050353,0.02484544569915419,0.03038264767300145,0.02424974329748712,0.03193632252635058,0.01848467281273554,0.04306306597533711,0.02566409481056779,0.03820090834736115,0.02198502312743815,0.04315855216821248,0.035392759328539,0.02091584312462808
constant_3,-0.00434384537651192,8.6437336296203e-4,0.03848769529897886,0.021154940099656398,-0.0218128752477217,0.0049893597759008,0.01347884100669701,0.01186065130157814,0.00942953694291932,0.01497751891437996,0.02657579875306836,0.00862670428117031,0.01223501664032795,0.02712846475045615,0.00443935947714888,0.0134944262725982,0.01650556924082138,0.01165417003301729,-0.01190340138630511,0.0146178745819608,0.00376200046980211,0.00900683213948252,0.0088059050434576,-0.00558600442612448,0.02441741673056446
constant_4,-0.01250893497990242,-0.0226150011664111,-0.01852452272141387,-0.01030045220834689,-0.02825677496436522,-0.01119431865337784,-0.01507652565598301,-0.03113245640131738,-0.01778604896259482,-0.0164479251338819,-0.0058189989310071,-0.00349132365553931,-0.00196780567209311,-0.0093553450185588,-0.02088109867945376,-0.00750853704077549,-0.00316319351117944,-0.00395168788997954,-0.01298771499292572,-0.0203340070637291,-0.02996421490616997,-0.02269620517820152,-0.0095417824128627,-0.00819707204486988,-0.01118884493792639
constant_5,0.02772300458702286,0.03815274854538783,0.02615678520480532,0.02284657960018434,0.0352892586347904,0.04174498506217808,0.02339456231195985,0.01916100521347915,0.02173245346328563,0.01742440387644617,0.02678970804508404,0.02192359669289451,0.041751309990284,0.03755181138454922,0.02146811096968373,0.00190316930294239,0.03483937783533971,0.04222081582748704,0.01798791778065214,0.01436918467626282,0.03480061848041307,0.02302660089832053,0.00344685285289398,0.03673651959392272,0.00538217173458072
constant_6,0.01035207626827312,0.02075895473638123,0.01830378121285843,0.00994080149042151,0.01071937562458616,-0.00441285307411908,0.01217243235218163,0.01253403325934912,0.00779140891460642,7.0914691868792e-4,0.01481421427143449,0.03080871117151262,0.01503765125093642,0.00142397158574948,0.00998359854710982,0.00835033033948797,0.01224531307690621,0.00525080075088863,0.0069052817976723,0.01023461292890148,0.01398114658845026,0.0040117844915842,0.01775200839017399,0.01900343860212465,0.00505480627430062
constant_7,-0.05489828561569041,-0.06197035887318056,-0.06903918438869512,-0.05738351380361569,-0.03909888357098388,-0.06079369550038376,-0.03599158593606813,-0.05354523591460911,-0.03999877207126465,-0.05486802682665993,-0.04397328046082115,-0.05014499336465639,-0.05159564690920982,-0.06322279356506093,-0.04530281537606297,-0.05735838339980431,-0.04481421455551616,-0.04271050471838285,-0.03932560753217515,-0.05374561533361197,-0.05919582386446175,-0.04862482623692835,-0.06391043586927589,-0.04138146451731414,-0.05061270724006795
constant_8,0.00469454269630496,-0.01258749216489664,-0.01632903904879195,-0.00535557612052409,-0.00656107989882343,-0.00553163689824396,-0.01043587776557972,-0.00745653796792398,-0.0064896096676898,-0.03162776885849759,0.00746542395101924,-0.01986597646322604,-0.02232877929096355,-0.01538505550189262,-0.02419574282021506,-0.00886747455354625,-0.00983465782761226,-0.01569941761399022,-0.00489847261923171,-0.02678563487054663,0.00231244927381724,-0.0307469074248953,-0.00188738148275247,-0.01156809011695676,-0.03109422404872243
constant_9,-0.02488942612375193,-0.00807780398892627,-0.02926536064227894,-0.02582752260223216,-0.0292649796109963,-0.01314076818832942,-0.02445689156030061,-0.02038445563748735,-0.05061617604077099,-0.02454520581241143,-0.01384818857269321,-0.02997599094308982,-0.01600123539229607,-0.02825299151735061,-0.03409746281080802,-0.00172914650124934,-0.01954712286980524,-0.01958107269962385,-0.01483960418680166,-0.01488849526034613,-0.04049675967197712,-0.02627267450731292,-0.03870704623590262,-0.02296227668184161,-0.00492016724494071
constant_10,0.00582431406727601,1.0451415710432e-4,-0.01188233606092324,0.0051264034472666,0.00604944935253188,-0.00785297652971279,-0.0076193256489313,-0.0048339428183981,0.00291781875558327,-0.00795537998338888,-0.00843881710739011,-0.01843812854132812,-0.00806722095708732,-0.01888722504458425,7.0135728265609e-4,-0.00560967890196301,-0.0080410298656581,-0.01329154514006598,-0.01140927824219086,-0.01416462997640633,0.00617955791336759,-0.02471190183088242,0.00598726501500747,-0.00644062046661026,-0.022472797427775
constant_11,0.02248277174390779,-0.00751583047084866,0.0045632441072659,5.4097027909585e-4,0.01909956505412303,-0.00341205642097347,0.01826910635383117,-0.00292547641583392,0.02596978437594036,0.01911555822202387,0.01997320110883631,0.01017017583141852,0.00487910225368899,0.01633351800374497,0.00288854243044326,-7.3784016388991e-4,0.00608597927794849,0.0054579167097604,0.02857877178165548,-8.0194568894005e-4,0.00414004715779916,0.04003675736005987,0.03138284505260347,0.02805747531641016,0.00709075201591934
constant_12,-0.00215300675875034,-0.01034623167857918,-0.01876770202004752,-0.02990171929777511,-0.02956936180486682,-0.01857557466341363,-0.00494916316387897,-0.0244884088159219,-0.02523512276217565,-0.0179326277088566,-0.02854249490176947,-0.0286920699005864,-0.02974135986115212,-0.04095167810804295,-0.01270312670885882,-0.02634366895168965,-0.04441881325560538,-0.00797050575877506,0.00989568303504413,-0.03393550385463505,-0.03702214733957112,-0.02599732866975207,-0.01943948859078493,-0.01534813016253035,-0.0364631148117239
