File,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72
constant_122,23329,23246,23219,23326,23285,23432,23327,23228,23231,23248,23292,23177,23400,23323,23378,23220,23378,23329,23233,23190,23277,23227,23207,23251,23357
constant_125,22945,23066,22877,22816,23017,23057,23066,22950,22994,22970,22869,23038,22940,23032,23090,23067,23025,22957,23057,22860,22922,23098,23028,22922,22899
constant_126,23096,23079,22966,23094,23045,23130,22998,23087,22964,23038,22955,23103,23136,23000,23119,22961,23093,22908,23027,23002,22855,23213,23094,23070,22853
constant_127,23001,23068,22961,23256,23163,23208,23283,23173,23155,23328,23137,23120,23334,23209,22979,23117,23087,23233,23176,23063,23053,23096,23106,23105,23064
constant_128,22803,22953,22928,22870,22868,22848,22796,22896,22764,22812,22969,22903,22834,22801,22794,22935,22863,22856,22950,23032,22886,22824,22775,22901,22867
constant_129,22917,22890,22940,23002,22789,22875,22880,23056,23010,22896,22908,22909,22823,22878,22997,22735,22946,22886,23001,22914,22816,22832,22790,22830,22772
constant_130,23041,23043,22837,23105,23109,23000,23063,23099,22880,23023,23077,23063,23113,22986,23020,23079,23026,22983,23063,22968,23014,23070,22868,23044,23051
constant_131,23035,23133,23145,23108,23142,22964,23010,23037,23090,23181,23247,23111,23144,23010,22907,23102,23127,22997,23027,23047,23193,23035,23223,23162,23043
constant_132,22818,22887,22799,22988,22697,22881,22886,22856,22839,22894,22742,22865,22753,22953,22866,22746,22733,22817,22872,22894,22939,22937,22937,22682,22778
constant_133,23175,23347,23101,23199,23233,23170,23105,23128,23141,23187,23234,22968,23108,23237,23280,23133,23245,23220,23185,23302,23194,23131,23124,23142,23183
constant_134,23279,23252,23244,23205,23050,23172,23322,23322,23329,23227,23233,23226,23287,23311,23161,23338,23174,23204,23240,23357,23214,23346,23296,23227,23244
constant_135,23275,23315,23188,23209,23144,23188,23274,23169,23242,23234,23267,23330,23134,23258,23110,23045,23269,23140,23131,23238,23303,23264,23207,23087,23107
constant_136,22942,22872,23003,22903,23035,22898,22981,22849,22920,22783,23057,22942,22988,22953,23056,22977,22947,22883,22833,22839,22918,22914,23064,22872,22947
constant_137,22885,22752,22803,22793,22741,22969,22871,22646,22798,22832,22835,22782,22760,22771,22762,22795,22761,22761,22793,22789,22722,22787,22788,22901,22854
constant_138,23072,23108,23175,23136,23198,23085,23075,23142,23217,23200,23224,23261,23054,23202,23148,22902,23192,23366,23048,23193,23186,23105,23141,23235,23236
constant_139,22651,22725,22580,22733,22696,22839,22786,22684,22627,22610,22676,22665,22727,22736,22724,22627,22560,22697,22648,22727,22671,22590,22703,22803,22751
constant_140,22806,22685,22728,22767,22598,22780,22733,22759,22811,22636,22877,22728,22836,22697,22950,22802,22776,22882,22848,22708,22761,22912,22905,22737,22967
constant_141,22973,22929,23014,23108,22942,23076,22935,23000,22795,23034,23078,23065,23001,22838,22924,23074,22942,22875,22955,23079,22954,22986,22935,22933,22934
constant_142,23081,22963,23009,22969,22863,22968,22885,22964,23042,22821,22887,22835,22894,22846,23070,22927,22991,23018,22958,23103,22902,22899,23014,22895,23014
constant_143,22590,22538,22771,22616,22779,22814,22588,22730,22624,22679,22687,22617,22589,22670,22831,22612,22697,22835,22813,22830,22720,22586,22634,22707,22835
constant_144,22814,22795,22895,22746,22640,22785,22806,22773,22776,22905,22804,22917,22792,22783,22859,22851,22833,22611,22816,22896,22850,22829,22923,22851,22944
constant_145,23145,22960,23126,22988,22978,22951,23165,23005,23072,23126,23059,22976,22968,23047,23130,23099,23055,23006,22982,22867,22987,22905,23108,23038,22962
constant_148,22848,22959,22779,22906,22885,23018,23078,22846,22994,22821,22905,22838,22952,22893,23023,22884,22916,22936,22840,22871,22889,22815,22931,22967,22755
constant_149,23161,23193,23262,23084,23125,23137,23105,23203,23028,23120,23068,23196,23237,23060,23096,23100,22973,23213,23028,23115,23134,23168,23101,23189,23017
constant_150,22902,23026,23000,22900,22837,22883,22877,22968,22935,22858,22895,22983,23041,22997,23028,22866,22929,22931,22932,22847,22996,22940,22932,22976,22986
constant_151,22832,22966,23044,23019,22959,22938,22977,23062,23000,23069,22954,23107,23185,23010,23015,22979,22905,23023,22978,23076,23006,23015,23045,22940,22953
constant_153,22574,22907,22921,22918,22787,22878,22813,22851,22809,22846,22835,22840,22834,22949,23011,22785,22753,22957,22869,22718,22953,22962,22879,22921,22883
constant_155,23078,23109,23090,23100,23108,23176,22933,23194,23132,23156,23136,23164,23103,23007,23218,23146,23072,23114,23099,23003,23075,23081,23215,23091,22985
constant_156,23277,23279,23267,23272,23169,23237,23298,23311,23275,23304,23058,23171,23275,23261,23297,23276,23233,23307,23171,23317,23294,23125,23170,23286,23267
constant_157,22959,22878,22944,22913,22916,22993,22911,22932,22846,22859,22946,22936,22837,22826,23043,23031,22968,22942,23052,22846,22950,22886,22924,22982,22692
constant_158,23090,23196,23024,23208,22865,22975,23099,23067,22989,23019,23162,23045,23135,23026,23068,23151,23110,23110,23205,23067,23138,23106,23079,23140,23123
constant_159,23181,22967,23053,23073,23032,23096,23110,22992,23026,23038,23102,22963,23105,22941,23108,23146,22982,23047,23128,23158,23119,22961,23048,23093,23052
constant_160,23288,23428,23253,23356,23326,23394,23370,23351,23385,23239,23268,23359,23365,23380,23383,23199,23231,23303,23396,23323,23360,23247,23121,23387,23183
constant_161,22839,22815,22817,22994,23022,23042,22889,23001,22949,23015,22897,23023,22970,22963,23102,23064,22858,22872,22840,23067,23040,22907,22964,22924,23010
constant_162,23183,23180,23270,23245,23092,23127,23054,23294,23196,23244,23133,23175,23137,23152,23117,23253,23222,23078,23122,23045,23077,23169,23121,23168,23116
constant_163,23281,23409,23379,23433,23276,23141,23259,23339,23306,23310,23166,23321,23342,23372,23411,23328,23237,23141,23239,23247,23314,23235,23188,23195,23293
constant_164,23105,23154,23115,23060,23150,23069,23119,22986,23102,23110,23021,23251,23293,23143,23113,22935,23255,23159,23087,22992,23110,23119,23161,23176,22998
