File,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72
constant_91,23185,23188,23177,23190,23384,23327,23234,23267,23091,23169,23145,23077,23363,23174,23426,23090,23130,23432,23267,23298,23118,23305,23120,23252,23189
constant_92,23535,23475,23523,23279,23517,23575,23490,23503,23609,23599,23527,23294,23510,23326,23393,23500,23476,23370,23259,23316,23522,23394,23374,23516,23438
constant_93,23231,23255,23163,23347,23213,23267,23185,23189,23302,23119,23203,23392,23182,23300,23265,23155,23315,23196,23289,23272,23309,23292,23261,23369,23173
constant_94,23374,23339,23358,23350,23443,23472,23372,23369,23308,23320,23397,23356,23387,23344,23417,23326,23366,23277,23316,23381,23239,23234,23336,23364,23314
constant_95,23357,23442,23368,23377,23433,23527,23306,23387,23458,23334,23379,23438,23244,23362,23193,23314,23324,23423,23308,23319,23464,23369,23465,23408,23286
constant_96,23007,22943,22976,22848,22873,22926,22886,22793,22914,23104,23017,23047,22933,22971,23045,23032,22993,22960,22972,22881,23089,23042,22963,23001,22912
constant_97,23692,23569,23644,23696,23578,23679,23886,23685,23695,23770,23689,23773,23706,23873,23701,23629,23731,23745,23726,23687,23742,23612,23735,23718,23638
constant_98,23513,23571,23423,23438,23480,23393,23506,23577,23450,23529,23634,23489,23579,23612,23540,23443,23497,23514,23491,23489,23590,23459,23422,23510,23513
constant_99,23086,22985,23086,23154,22772,23290,23110,23016,23038,22950,23112,22995,23199,23141,23159,22800,23173,22915,22890,22957,23078,22965,23014,23117,23116
constant_100,23269,23001,23247,23081,23139,23130,23249,23035,23074,23120,23133,23157,23127,23220,23216,23159,23176,23126,23067,23069,22937,23262,23084,23056,23081
constant_101,23318,23290,23442,23394,23510,23340,23458,23390,23410,23306,23415,23535,23420,23398,23521,23430,23368,23288,23348,23457,23418,23321,23220,23362,23321
constant_102,23578,23350,23419,23521,23638,23525,23448,23498,23542,23531,23429,23504,23385,23387,23582,23459,23621,23591,23548,23578,23522,23532,23490,23604,23415
constant_103,23103,23146,23107,23025,23134,23125,22996,23101,23108,22989,23038,23031,23015,23037,23012,23239,23116,23051,23101,23119,23011,22990,23225,22983,23165
constant_104,23294,23215,23270,23407,23454,23400,23343,23257,23393,23192,23488,23323,23346,23308,23372,23343,23253,23222,23339,23344,23261,23285,23454,23335,23404
